ID;Item;Item Level;Classes;Category;Bind;Version
70570;Vicious Gladiator's Felweave Trousers;371;Warlock;Cloth Legs;Binds when picked up;Heroic
60480;Vicious Gladiator's Felweave Trousers;365;Warlock;Cloth Legs;Binds when picked up;Normal
65530;Vicious Gladiator's Felweave Trousers;365;Warlock;Cloth Legs;Binds when picked up;Normal
70571;Vicious Gladiator's Footguards of Alacrity;371;Druid;Leather Feet;Binds when picked up;Heroic
60607;Vicious Gladiator's Footguards of Alacrity;365;Druid;Leather Feet;Binds when picked up;Normal
65602;Vicious Gladiator's Footguards of Alacrity;365;Druid;Leather Feet;Binds when picked up;Normal
70572;Vicious Gladiator's Footguards of Meditation;371;Druid;Leather Feet;Binds when picked up;Heroic
60581;Vicious Gladiator's Footguards of Meditation;365;Druid;Leather Feet;Binds when picked up;Normal
65601;Vicious Gladiator's Footguards of Meditation;365;Druid;Leather Feet;Binds when picked up;Normal
67454;Vicious Gladiator's Gavel;372;None;One-Handed Maces;Binds when picked up;Heroic
61338;Vicious Gladiator's Gavel;359;None;One-Handed Maces;Binds when picked up;Normal
70573;Vicious Gladiator's Girdle of Cruelty;371;Warrior, Paladin, Death Knight;Plate Waist;Binds when picked up;Heroic
60508;Vicious Gladiator's Girdle of Cruelty;365;Warrior, Paladin, Death Knight;Plate Waist;Binds when picked up;Normal
70574;Vicious Gladiator's Girdle of Prowess;371;Warrior, Paladin, Death Knight;Plate Waist;Binds when picked up;Heroic
60521;Vicious Gladiator's Girdle of Prowess;365;Warrior, Paladin, Death Knight;Plate Waist;Binds when picked up;Normal
60517;Vicious Gladiator's Girdle of Salvation;365;Warrior, Paladin;Plate Waist;Binds when picked up;Normal
60518;Vicious Gladiator's Girdle of Salvation;365;Warrior, Paladin;Plate Waist;Binds when picked up;Normal
60514;Vicious Gladiator's Girdle of Triumph;365;Warrior, Paladin, Death Knight;Plate Waist;Binds when picked up;Normal
60526;Vicious Gladiator's Girdle of Triumph;365;Warrior, Paladin, Death Knight;Plate Waist;Binds when picked up;Normal
60527;Vicious Gladiator's Girdle of Triumph;365;Warrior, Paladin, Death Knight;Plate Waist;Binds when picked up;Normal
67447;Vicious Gladiator's Greatsword;372;None;Two-Handed Swords;Binds when picked up;Heroic
61346;Vicious Gladiator's Greatsword;359;None;Two-Handed Swords;Binds when picked up;Normal
70575;Vicious Gladiator's Greaves of Alacrity;371;Paladin;Plate Feet;Binds when picked up;Heroic
60516;Vicious Gladiator's Greaves of Alacrity;365;Paladin;Plate Feet;Binds when picked up;Normal
65605;Vicious Gladiator's Greaves of Alacrity;365;Paladin;Plate Feet;Binds when picked up;Normal
70576;Vicious Gladiator's Greaves of Meditation;371;Paladin;Plate Feet;Binds when picked up;Heroic
60540;Vicious Gladiator's Greaves of Meditation;365;Paladin;Plate Feet;Binds when picked up;Normal
65606;Vicious Gladiator's Greaves of Meditation;365;Paladin;Plate Feet;Binds when picked up;Normal
60506;Vicious Gladiator's Greaves of Salvation;365;Warrior, Paladin;Plate Feet;Binds when picked up;Normal
60519;Vicious Gladiator's Greaves of Salvation;365;Warrior, Paladin;Plate Feet;Binds when picked up;Normal
60522;Vicious Gladiator's Greaves of Triumph;365;Warrior, Paladin, Death Knight;Plate Feet;Binds when picked up;Normal
60525;Vicious Gladiator's Greaves of Triumph;365;Warrior, Paladin, Death Knight;Plate Feet;Binds when picked up;Normal
60528;Vicious Gladiator's Greaves of Triumph;365;Warrior, Paladin, Death Knight;Plate Feet;Binds when picked up;Normal
67473;Vicious Gladiator's Hacker;372;None;One-Handed Axes;Binds when picked up;Heroic
61325;Vicious Gladiator's Hacker;359;None;One-Handed Axes;Binds when picked up;Normal
67466;Vicious Gladiator's Hatchet;372;None;None;Binds when picked up;Heroic
61348;Vicious Gladiator's Hatchet;359;None;None;Binds when picked up;Normal
67462;Vicious Gladiator's Heavy Crossbow;372;None;Crossbows;Binds when picked up;Heroic
61355;Vicious Gladiator's Heavy Crossbow;359;None;Crossbows;Binds when picked up;Normal
70577;Vicious Gladiator's Insignia of Conquest;371;None;Trinket;Binds when picked up;Heroic
61047;Vicious Gladiator's Insignia of Conquest;365;None;Trinket;Binds when picked up;Normal
70578;Vicious Gladiator's Insignia of Dominance;371;None;Trinket;Binds when picked up;Heroic
61045;Vicious Gladiator's Insignia of Dominance;365;None;Trinket;Binds when picked up;Normal
70579;Vicious Gladiator's Insignia of Victory;371;None;Trinket;Binds when picked up;Heroic
61046;Vicious Gladiator's Insignia of Victory;365;None;Trinket;Binds when picked up;Normal
70580;Vicious Gladiator's Kodohide Gloves;371;Druid;Leather Hands;Binds when picked up;Heroic
60448;Vicious Gladiator's Kodohide Gloves;365;Druid;Leather Hands;Binds when picked up;Normal
65540;Vicious Gladiator's Kodohide Gloves;365;Druid;Leather Hands;Binds when picked up;Normal
70581;Vicious Gladiator's Kodohide Helm;371;Druid;Leather Head;Binds when picked up;Heroic
60449;Vicious Gladiator's Kodohide Helm;365;Druid;Leather Head;Binds when picked up;Normal
65539;Vicious Gladiator's Kodohide Helm;365;Druid;Leather Head;Binds when picked up;Normal
70582;Vicious Gladiator's Kodohide Legguards;371;Druid;Leather Legs;Binds when picked up;Heroic
60450;Vicious Gladiator's Kodohide Legguards;365;Druid;Leather Legs;Binds when picked up;Normal
65535;Vicious Gladiator's Kodohide Legguards;365;Druid;Leather Legs;Binds when picked up;Normal
70583;Vicious Gladiator's Kodohide Robes;371;Druid;Leather Chest;Binds when picked up;Heroic
60451;Vicious Gladiator's Kodohide Robes;365;Druid;Leather Chest;Binds when picked up;Normal
65534;Vicious Gladiator's Kodohide Robes;365;Druid;Leather Chest;Binds when picked up;Normal
70584;Vicious Gladiator's Kodohide Spaulders;371;Druid;Leather Shoulder;Binds when picked up;Heroic
60452;Vicious Gladiator's Kodohide Spaulders;365;Druid;Leather Shoulder;Binds when picked up;Normal
65533;Vicious Gladiator's Kodohide Spaulders;365;Druid;Leather Shoulder;Binds when picked up;Normal
70585;Vicious Gladiator's Leather Gloves;371;Rogue;Leather Hands;Binds when picked up;Heroic
60459;Vicious Gladiator's Leather Gloves;365;Rogue;Leather Hands;Binds when picked up;Normal
65548;Vicious Gladiator's Leather Gloves;365;Rogue;Leather Hands;Binds when picked up;Normal
70586;Vicious Gladiator's Leather Helm;371;Rogue;Leather Head;Binds when picked up;Heroic
60460;Vicious Gladiator's Leather Helm;365;Rogue;Leather Head;Binds when picked up;Normal
65547;Vicious Gladiator's Leather Helm;365;Rogue;Leather Head;Binds when picked up;Normal
70587;Vicious Gladiator's Leather Legguards;371;Rogue;Leather Legs;Binds when picked up;Heroic
60461;Vicious Gladiator's Leather Legguards;365;Rogue;Leather Legs;Binds when picked up;Normal
65546;Vicious Gladiator's Leather Legguards;365;Rogue;Leather Legs;Binds when picked up;Normal
70588;Vicious Gladiator's Leather Spaulders;371;Rogue;Leather Shoulder;Binds when picked up;Heroic
60462;Vicious Gladiator's Leather Spaulders;365;Rogue;Leather Shoulder;Binds when picked up;Normal
65545;Vicious Gladiator's Leather Spaulders;365;Rogue;Leather Shoulder;Binds when picked up;Normal
70589;Vicious Gladiator's Leather Tunic;371;Rogue;Leather Chest;Binds when picked up;Heroic
60458;Vicious Gladiator's Leather Tunic;365;Rogue;Leather Chest;Binds when picked up;Normal
65549;Vicious Gladiator's Leather Tunic;365;Rogue;Leather Chest;Binds when picked up;Normal
67458;Vicious Gladiator's Left Render;372;None;Fist Weapons;Binds when picked up;Heroic
61332;Vicious Gladiator's Left Render;359;None;Fist Weapons;Binds when picked up;Normal
67459;Vicious Gladiator's Left Ripper;372;None;Fist Weapons;Binds when picked up;Heroic
61331;Vicious Gladiator's Left Ripper;359;None;Fist Weapons;Binds when picked up;Normal
70590;Vicious Gladiator's Linked Armor;371;Shaman;Mail Chest;Binds when picked up;Heroic
60433;Vicious Gladiator's Linked Armor;365;Shaman;Mail Chest;Binds when picked up;Normal
65563;Vicious Gladiator's Linked Armor;365;Shaman;Mail Chest;Binds when picked up;Normal
70591;Vicious Gladiator's Linked Gauntlets;371;Shaman;Mail Hands;Binds when picked up;Heroic
60434;Vicious Gladiator's Linked Gauntlets;365;Shaman;Mail Hands;Binds when picked up;Normal
65562;Vicious Gladiator's Linked Gauntlets;365;Shaman;Mail Hands;Binds when picked up;Normal
70592;Vicious Gladiator's Linked Helm;371;Shaman;Mail Head;Binds when picked up;Heroic
60435;Vicious Gladiator's Linked Helm;365;Shaman;Mail Head;Binds when picked up;Normal
65561;Vicious Gladiator's Linked Helm;365;Shaman;Mail Head;Binds when picked up;Normal
70593;Vicious Gladiator's Linked Leggings;371;Shaman;Mail Legs;Binds when picked up;Heroic
60436;Vicious Gladiator's Linked Leggings;365;Shaman;Mail Legs;Binds when picked up;Normal
65560;Vicious Gladiator's Linked Leggings;365;Shaman;Mail Legs;Binds when picked up;Normal
70594;Vicious Gladiator's Linked Spaulders;371;Shaman;Mail Shoulder;Binds when picked up;Heroic
60437;Vicious Gladiator's Linked Spaulders;365;Shaman;Mail Shoulder;Binds when picked up;Normal
65559;Vicious Gladiator's Linked Spaulders;365;Shaman;Mail Shoulder;Binds when picked up;Normal
70595;Vicious Gladiator's Links of Accuracy;371;Hunter, Shaman;Mail Waist;Binds when picked up;Heroic
60564;Vicious Gladiator's Links of Accuracy;365;Hunter, Shaman;Mail Waist;Binds when picked up;Normal
70596;Vicious Gladiator's Links of Cruelty;371;Hunter, Shaman;Mail Waist;Binds when picked up;Heroic
60555;Vicious Gladiator's Links of Cruelty;365;Hunter, Shaman;Mail Waist;Binds when picked up;Normal
67461;Vicious Gladiator's Longbow;372;None;Bows;Binds when picked up;Heroic
61353;Vicious Gladiator's Longbow;359;None;Bows;Binds when picked up;Normal
70597;Vicious Gladiator's Mail Armor;371;Shaman;Mail Chest;Binds when picked up;Heroic
60438;Vicious Gladiator's Mail Armor;365;Shaman;Mail Chest;Binds when picked up;Normal
65527;Vicious Gladiator's Mail Armor;365;Shaman;Mail Chest;Binds when picked up;Normal
70598;Vicious Gladiator's Mail Gauntlets;371;Shaman;Mail Hands;Binds when picked up;Heroic
60439;Vicious Gladiator's Mail Gauntlets;365;Shaman;Mail Hands;Binds when picked up;Normal
65526;Vicious Gladiator's Mail Gauntlets;365;Shaman;Mail Hands;Binds when picked up;Normal
70599;Vicious Gladiator's Mail Helm;371;Shaman;Mail Head;Binds when picked up;Heroic
60440;Vicious Gladiator's Mail Helm;365;Shaman;Mail Head;Binds when picked up;Normal
65525;Vicious Gladiator's Mail Helm;365;Shaman;Mail Head;Binds when picked up;Normal
70600;Vicious Gladiator's Mail Leggings;371;Shaman;Mail Legs;Binds when picked up;Heroic
60441;Vicious Gladiator's Mail Leggings;365;Shaman;Mail Legs;Binds when picked up;Normal
65524;Vicious Gladiator's Mail Leggings;365;Shaman;Mail Legs;Binds when picked up;Normal
70601;Vicious Gladiator's Mail Spaulders;371;Shaman;Mail Shoulder;Binds when picked up;Heroic
60442;Vicious Gladiator's Mail Spaulders;365;Shaman;Mail Shoulder;Binds when picked up;Normal
65523;Vicious Gladiator's Mail Spaulders;365;Shaman;Mail Shoulder;Binds when picked up;Normal
69781;Vicious Gladiator's Mark of Cruelty;365;None;Trinket;Binds when picked up;Normal
69783;Vicious Gladiator's Mark of Meditation;365;None;Trinket;Binds when picked up;Normal
69782;Vicious Gladiator's Mark of Tenacity;365;None;Trinket;Binds when picked up;Normal
60795;Vicious Gladiator's Medallion of Accuracy;365;None;Trinket;Binds when picked up;Normal
60802;Vicious Gladiator's Medallion of Accuracy;365;None;Trinket;Binds when picked up;Normal
60796;Vicious Gladiator's Medallion of Alacrity;365;None;Trinket;Binds when picked up;Normal
60803;Vicious Gladiator's Medallion of Alacrity;365;None;Trinket;Binds when picked up;Normal
60798;Vicious Gladiator's Medallion of Command;365;None;Trinket;Binds when picked up;Normal
60805;Vicious Gladiator's Medallion of Command;365;None;Trinket;Binds when picked up;Normal
60797;Vicious Gladiator's Medallion of Prowess;365;None;Trinket;Binds when picked up;Normal
60804;Vicious Gladiator's Medallion of Prowess;365;None;Trinket;Binds when picked up;Normal
70608;Vicious Gladiator's Mooncloth Gloves;371;Priest;Cloth Hands;Binds when picked up;Heroic
60468;Vicious Gladiator's Mooncloth Gloves;365;Priest;Cloth Hands;Binds when picked up;Normal
65556;Vicious Gladiator's Mooncloth Gloves;365;Priest;Cloth Hands;Binds when picked up;Normal
70609;Vicious Gladiator's Mooncloth Helm;371;Priest;Cloth Head;Binds when picked up;Heroic
60469;Vicious Gladiator's Mooncloth Helm;365;Priest;Cloth Head;Binds when picked up;Normal
65555;Vicious Gladiator's Mooncloth Helm;365;Priest;Cloth Head;Binds when picked up;Normal
70610;Vicious Gladiator's Mooncloth Leggings;371;Priest;Cloth Legs;Binds when picked up;Heroic
60470;Vicious Gladiator's Mooncloth Leggings;365;Priest;Cloth Legs;Binds when picked up;Normal
65554;Vicious Gladiator's Mooncloth Leggings;365;Priest;Cloth Legs;Binds when picked up;Normal
70611;Vicious Gladiator's Mooncloth Mantle;371;Priest;Cloth Shoulder;Binds when picked up;Heroic
60472;Vicious Gladiator's Mooncloth Mantle;365;Priest;Cloth Shoulder;Binds when picked up;Normal
65578;Vicious Gladiator's Mooncloth Mantle;365;Priest;Cloth Shoulder;Binds when picked up;Normal
70612;Vicious Gladiator's Mooncloth Robe;371;Priest;Cloth Chest;Binds when picked up;Heroic
60471;Vicious Gladiator's Mooncloth Robe;365;Priest;Cloth Chest;Binds when picked up;Normal
65553;Vicious Gladiator's Mooncloth Robe;365;Priest;Cloth Chest;Binds when picked up;Normal
70613;Vicious Gladiator's Necklace of Proficiency;371;Hunter, Rogue, Shaman, Druid;Neck;Binds when picked up;Heroic
60669;Vicious Gladiator's Necklace of Proficiency;365;Hunter, Rogue, Shaman, Druid;Neck;Binds when picked up;Normal
70614;Vicious Gladiator's Necklace of Prowess;371;Hunter, Rogue, Shaman, Druid;Neck;Binds when picked up;Heroic
60668;Vicious Gladiator's Necklace of Prowess;365;Hunter, Rogue, Shaman, Druid;Neck;Binds when picked up;Normal
70615;Vicious Gladiator's Ornamented Chestguard;371;Paladin;Plate Chest;Binds when picked up;Heroic
60601;Vicious Gladiator's Ornamented Chestguard;365;Paladin;Plate Chest;Binds when picked up;Normal
65522;Vicious Gladiator's Ornamented Chestguard;365;Paladin;Plate Chest;Binds when picked up;Normal
70616;Vicious Gladiator's Ornamented Gloves;371;Paladin;Plate Hands;Binds when picked up;Heroic
60602;Vicious Gladiator's Ornamented Gloves;365;Paladin;Plate Hands;Binds when picked up;Normal
65521;Vicious Gladiator's Ornamented Gloves;365;Paladin;Plate Hands;Binds when picked up;Normal
70617;Vicious Gladiator's Ornamented Headcover;371;Paladin;Plate Head;Binds when picked up;Heroic
60603;Vicious Gladiator's Ornamented Headcover;365;Paladin;Plate Head;Binds when picked up;Normal
65520;Vicious Gladiator's Ornamented Headcover;365;Paladin;Plate Head;Binds when picked up;Normal
70618;Vicious Gladiator's Ornamented Legplates;371;Paladin;Plate Legs;Binds when picked up;Heroic
60604;Vicious Gladiator's Ornamented Legplates;365;Paladin;Plate Legs;Binds when picked up;Normal
65519;Vicious Gladiator's Ornamented Legplates;365;Paladin;Plate Legs;Binds when picked up;Normal
70619;Vicious Gladiator's Ornamented Spaulders;371;Paladin;Plate Shoulder;Binds when picked up;Heroic
60605;Vicious Gladiator's Ornamented Spaulders;365;Paladin;Plate Shoulder;Binds when picked up;Normal
65518;Vicious Gladiator's Ornamented Spaulders;365;Paladin;Plate Shoulder;Binds when picked up;Normal
70620;Vicious Gladiator's Pendant of Alacrity;371;Paladin, Priest, Shaman, Mage, Warlock, Druid;Neck;Binds when picked up;Heroic
60662;Vicious Gladiator's Pendant of Alacrity;365;Paladin, Priest, Shaman, Mage, Warlock, Druid;Neck;Binds when picked up;Normal
60665;Vicious Gladiator's Pendant of Conquest;365;None;Neck;Binds when picked up;Normal
60666;Vicious Gladiator's Pendant of Conquest;365;None;Neck;Binds when picked up;Normal
60667;Vicious Gladiator's Pendant of Conquest;365;None;Neck;Binds when picked up;Normal
70621;Vicious Gladiator's Pendant of Diffusion;371;Paladin, Priest, Shaman, Mage, Warlock, Druid;Neck;Binds when picked up;Heroic
60661;Vicious Gladiator's Pendant of Diffusion;365;Paladin, Priest, Shaman, Mage, Warlock, Druid;Neck;Binds when picked up;Normal
60660;Vicious Gladiator's Pendant of Dominance;365;None;Neck;Binds when picked up;Normal
60663;Vicious Gladiator's Pendant of Dominance;365;None;Neck;Binds when picked up;Normal
70622;Vicious Gladiator's Pendant of Meditation;371;Paladin, Priest, Shaman, Druid;Neck;Binds when picked up;Heroic
60664;Vicious Gladiator's Pendant of Meditation;365;Paladin, Priest, Shaman, Druid;Neck;Binds when picked up;Normal
60671;Vicious Gladiator's Pendant of Victory;365;None;Neck;Binds when picked up;Normal
60672;Vicious Gladiator's Pendant of Victory;365;None;Neck;Binds when picked up;Normal
60674;Vicious Gladiator's Pendant of Victory;365;None;Neck;Binds when picked up;Normal
67451;Vicious Gladiator's Pike;372;None;Polearms;Binds when picked up;Heroic
61340;Vicious Gladiator's Pike;359;None;Polearms;Binds when picked up;Normal
70623;Vicious Gladiator's Plate Chestpiece;371;Warrior;Plate Chest;Binds when picked up;Heroic
60418;Vicious Gladiator's Plate Chestpiece;365;Warrior;Plate Chest;Binds when picked up;Normal
65584;Vicious Gladiator's Plate Chestpiece;365;Warrior;Plate Chest;Binds when picked up;Normal
70624;Vicious Gladiator's Plate Gauntlets;371;Warrior;Plate Hands;Binds when picked up;Heroic
60419;Vicious Gladiator's Plate Gauntlets;365;Warrior;Plate Hands;Binds when picked up;Normal
65583;Vicious Gladiator's Plate Gauntlets;365;Warrior;Plate Hands;Binds when picked up;Normal
